11	DE	DLM250	42015	AX_Flugverkehr	DEBKGDL20000JOD1	\N	2021-12-31T08:00:00Z	\N	5522	ETHM	Mendig	1000	\N	\N	\N	0106000020EB7A00000100000001030000000100000021000000FFBC96B4E0CA4941725FC6F7E14B55417476A0AFDDCA4941E3007A9DFD4B55416B3CF43522CB4941C743E0DAFF4B55413714FD01A2CB49411DCC18B5FC4B5541810D771EDCCB4941E0541AB6EC4B5541370E3476EFCB4941DD22252AC94B5541D403DC40E8CB49410B670D3DBE4B55418ACCA13D5ACB49412E4306CA874B55412547D0DBC0CA4941F857114F6D4B55411507202C8BCA4941C8886B07504B554158E11D72A6CA4941BEA126D2444B554123AF8FF1F3C9494106756796E24A5541D3A3E257CDC94941ADF835D9E94A5541B9A9420761C94941A31509A0C64A5541A9D2911E44C94941837BA44FFC4A55410DA31480E2C84941206A40B1F24A55417A9AA0ABC8C8494192A87AC5224B55418B860F6068C849416D98962A194B5541F4454A1139C8494139455611104B55411F4AC4D829C84941C31714CE1F4B5541E111422A19C849411158A9D6324B554115B12F45FFC74941D7F3C673444B5541752AB4AAD5C74941465D600A5B4B55411A87A847ADC74941B8071AC46A4B5541090252D9DFC74941348163167D4B5541215B33851BC849415FB5C2808F4B5541DD4D37006FC849411395BCB7A64B55413C95EA7ABAC84941F28C1C3AB74B5541A53E235FFCC8494140B9D35BBF4B55418D2E066E7FC94941CF618B21CD4B554136062AD587C94941BB31BA9BBB4B5541BD3D35714ACA4941B7813F7CD24B5541FFBC96B4E0CA4941725FC6F7E14B5541
12	DE	DLM250	42015	AX_Flugverkehr	DEBKGDL20000S45A	\N	2021-12-31T08:00:00Z	\N	5512	EDVK	Kassel-Calden	1000	Kassel Airport	\N	\N	0106000020EB7A000001000000010300000001000000240000005EFD591B98E74A418947FFC837BD5541BA53F00D06EA4A41B3B39F491BBD55411FE5093C20EB4A41F9AC526C11BD55412C67CC3749EB4A410B4B027523BD5541A10BFC14F0EB4A41EC04D0A720BD55414C09C1B24CEC4A415E087B3D15BD55410AB0AD1D4BEC4A411B635C2CF2BC55412EFF2F2B71EC4A414D88DE2BF1BC5541CEB63A856DEC4A4135788C50C2BC5541B2C7406BFBEB4A41A26F28EEC3BC55411B93B492F4EB4A41AC281FF4B5BC55418758DA06C5EB4A411540F3B4A5BC5541D5ED1DEE64EB4A412980EA29ADBC55418A9BA1944CEB4A41C675315AA3BC554166D78FA630EB4A41B7901F919EBC554175FD25B00CEB4A412D5C11A39DBC5541D489E664E7EA4A41051F8CC1A1BC55412569C836D0EA4A41E1200065B2BC55419123BD9578EA4A41DA968C32B2BC554161E659896DEA4A4180D4B7717CBC5541B81F095D91E94A41E896D92084BC5541096FA2588CE94A41C951BFF577BC5541BBB446477EE94A4131DFE4506ABC55418BA6EB1B68E94A410009E23662BC55410ECC84C151E94A415061689C5EBC5541B1AC8701BFE84A4189E5BBBF64BC5541C859B65BFEE74A419C9682CE6CBC5541AB96812909E84A414FDA71F7C8BC5541437E7BB9C6E64A410EC6848DD7BC55410753DF6C87E64A414649B81006BD5541B645505C5EE64A418BF89FB008BD5541F0C35E8961E64A413FBB986A2CBD5541CC7B43E182E64A41BE8677382DBD5541E4ED912094E64A413F6C32EB4CBD55416D8976287DE74A410184652748BD55415EFD591B98E74A418947FFC837BD5541
13	DE	DLM250	42015	AX_Flugverkehr	DEBKGDL200001MOS	\N	2021-12-31T08:00:00Z	\N	5521	EDQM	Hof-Plauen	1000	\N	\N	\N	0106000020EB7A00000100000001030000000100000019000000488E916038414C41584B8E199F455541398B678E843F4C412F9669BB894555411390E1337D3F4C415616DA75AB4555416A3C1AE4A43F4C4125857C63C145554131B3DEA3D73F4C417EC1F4A7C945554142EA254F07404C41E89E2C6ADD455541EADC397625404C41C475D662E0455541714D411F4C404C41DC359E0DC24555418BABAC6411424C41DA858053D8455541D839E38E0F424C412A54036CE845554172C4D88591424C417CE59668EE455541B255C800B7424C4108D043D8E445554193AC7437CA424C41B741376FD84555413808AC7EFD424C414A64D16FD3455541EE2BC29F1F434C41A49EB0A3A34555416B115EDC27434C413ACD1F7B80455541DF4AAFF004434C41820DE7207D455541B4754BF4E7424C411BD3A9D67B45554182C28CF5B1424C41948B1CEC9B455541C6B318C091424C41F03F7933A645554110B3619664424C41650C4610A94555410191352531424C417A955840A3455541917DAE7CD8414C4136A37A61A0455541A1C416B64D414C41AEAE0CB697455541488E916038414C41584B8E199F455541
14	DE	DLM250	42015	AX_Flugverkehr	DEBKGDL200001MO5	\N	2021-12-31T08:00:00Z	\N	5512	EDSB	Karlsruhe/Baden-Baden	1000	Söllingen	\N	\N	0106000020EB7A000001000000010300000001000000350000008DB4FA7FC1314A417EF0A896EE9F5441178001448F324A4150C606F5AD9F54418809662678324A41D93F38F4A19F54418BB3376762324A415439A01A939F5441F5C7A6BE57324A416A972185869F5441F9B3B8D754324A41257F3396799F5441CDC133EA58324A41A7DD4EDE6D9F5441D6DE9BC661324A4197D35D37649F5441560CC5DB0E324A41326667561E9F5441F32D09D650324A41D3D85FB4059F5441112BB4C744324A413C4194B5FD9E5441BB9E55B2F5314A41F9FC2834F89E5441C8D8EAADC8314A41EC75AF21D59E5441054326C2EA314A41F1F09469CA9E54414B375840A9314A41837EFABF9A9E5441AF035FC989314A41D44DFE21A49E5441CAE410C85F314A41F5FE6F6C839E5441CEC857A879314A416018CED4799E54414A6ACE3A83304A41E91CF7F5C19D544109DF2C616C304A41C4BC648CC79D5441FBCB4AEB0F304A41B3DB272E809D54414BC5E89149304A41D2CEAED16D9D544199D08D8035304A41F92F9421429D5441B50C937BDF2F4A41F58D581C4D9D54412CA8D4FBA12F4A4117C1372C1A9D54417E7AF7E6F12F4A410C329736059D5441EAF35A7CD92F4A41A09F45C1F39C54417C836311A12F4A4159CE5C25E89C544197587145652F4A41582D6FC5E29C54411F95762B492F4A415E2FA2F9D89C54416A171C11402F4A410D41755FC39C544118D75ACC2A2F4A41E48F2EA5B19C5441D697B7A70E2F4A41E8465BD9A89C5441659B7290EE2E4A412E1FF1C3AA9C544124CB067BF02D4A410287ADA5FE9C5441EE3B943FEF2D4A41CE53A298219D544198A38596082E4A41F5EB5706359D54411DB80ACDED2D4A419CE495AF3C9D54410ACAE969102E4A41B224A383579D5441A1135D73292E4A41B66B895A509D54414FFD020ECE2E4A413F16ED96D49D54411427BA7AF32E4A4134F440B7CB9D5441F224F4B36D2F4A411633F378289E54415E8BE48C3D2F4A417EF1EEB9379E544133DD384E752F4A41BBB6323E679E544134F745FEB42F4A41D6923409839E5441104ACDCDD32F4A415201DF177A9E5441F9A41D92FB2F4A416EEAA448989E5441340A131D28304A4114E08439D49E54412DF9E8A3E7304A416A013E44599F5441141C5A3817314A41380E57C7879F544126B143705A314A41B21C1B93B69F54418DB4FA7FC1314A417EF0A896EE9F5441
15	DE	DLM250	42015	AX_Flugverkehr	DEBKGDL200001MOC	\N	2021-12-31T08:00:00Z	\N	5521	EDGB	Breitscheid	1000	\N	\N	\N	0106000020EB7A00000100000001030000000100000010000000FBFB711A59404A419FB117F8406C5541DFECF2BEE4404A419C6EA6A8976C55415D504BDCD0404A4136DCC4BAAC6C55414245A80010414A41711C15B0BA6C55419219C9863A414A4199D79216C46C5541CFF139E151414A41D0E50555C86C554149ABB85266414A414E072C4BCA6C554117D9283DCB414A41AD0FE953CB6C5541F3300B6BE7414A41A383D59DCB6C55417B99F8FFBB424A41B1478BAB616C5541A6411BA336424A41A6E8F0791D6C5541648CEE76E2414A41698F4F1A136C5541710746BE64414A41A29D3F9C396C554172ED700025414A4103276EB63D6C55414829A154BF404A4144468B611A6C5541FBFB711A59404A419FB117F8406C5541
16	DE	DLM250	42015	AX_Flugverkehr	DEBKGDL200012PD0	\N	2021-12-31T08:00:00Z	\N	5521	EDMB	Biberach an der Riß	1000	\N	\N	\N	0106000020EB7A000001000000010300000001000000150000002E63700F2D244B41EE569F4F81565441F57C8E3453244B414436A09A755654411CB2523872244B413E41E7B366565441C01B534D89244B417A7AF2B857565441C38EF46701244B410F8D29F60C5654411762B8CECC234B41F9F5CE18E45554413C4E22BC8D224B4126E18C393D55544187809EA87B224B41331459EC39555441D0DFBD1366224B4194E48834335554416104A1CA46224B41AAEFF2F727555441421FDC3E2B224B41BC67737944555441BEC9144A1A224B41805DF5F957555441D805846147224B41504AD55165555441C958D4595C224B416A573AA5725554411E5C97B9D9224B41525C650BDD5554412EE6B97F65234B419320DAD918565441CF560A9C49234B41CF0AF791245654414E44BD74AC234B41EA61322E525654419894691CCD234B415C9B2ADE41565441D65C030FE4234B411C8DFD974F5654412E63700F2D244B41EE569F4F81565441
17	DE	DLM250	42015	AX_Flugverkehr	DEBKGDL200001MN0	\N	2021-12-31T08:00:00Z	\N	5522	EDCT	Taucha	1000	\N	\N	\N	0106000020EB7A0000010000000103000000010000000C0000009EFF1D2C83934C416322620E5AC05541CA6D1656A9934C410032E4F77CC05541E06F46DAE8934C41C4DA2A326BC055412D2F9D31FB934C413A779D3650C05541F25AA2CF9E954C4113B0B1A36FC05541C9A5A5A312964C4126F62D8148C055416B9F7FF3B4954C414372303924C05541F30810E4D5944C4193432EF68EBF5541B4A296FCAD944C4123F6A6CFD2BF55410B13C2B71F944C41699D4777BDBF55416157F93CD4934C41775BFF973CC055419EFF1D2C83934C416322620E5AC05541
18	DE	DLM250	42015	AX_Flugverkehr	DEBKGDL20001327K	\N	2021-12-31T08:00:00Z	\N	5550	ED1531	Kaufbeuren	1000	\N	\N	\N	0106000020EB7A00000100000001030000000100000028000000FEE123400CA14B4124DA2AB2B13C54416BB8EB2955A14B41061E54DE8E3C5441F8A2258B71A14B4119F2D6B2683C5441745D4BDA69A14B415EF2127A343C54411C4E528F45A14B41E460CB39FF3B54415FE8E8D63CA14B41394BF3C28A3B5441CAB08BF541A14B412B38FC2C783B54414EE455E037A14B4137EA3121493B54410ADA8EE919A14B41815BC7361B3B544162C03D95EFA04B41F6AE45771B3B544150208C0A9AA04B418087ED36E33A5441320B0DF407A04B415155E4F3DE3A544182A4D412D29F4B4145C63046D33A5441E2F3F820AE9F4B412DD99D08AC3A5441C2E2C9896D9F4B4196BE4D65843A5441C781CEC9579F4B416A0943494F3A54410AED632C2B9F4B41BA153042463A5441E4AF99D1F49E4B41D5FA40B3493A5441B6848E99FB9E4B417A3E8585673A5441497581B1249F4B41D1F8BE61A93A5441B18C637DDF9E4B4198195E9DB43A544135CB568EEA9E4B412EE5DC51D03A5441B365871A329F4B41BC80BFFC1B3B5441D93330E4679F4B417498DD16883B54414E5539C08A9F4B412BEE2E5BE23B54418E7D1219C59F4B411971B84ADE3B5441541AEAE9D59F4B41331A9AEC0B3C544195E97D77DF9F4B41FB457577263C5441937B06549C9F4B41F24510802A3C5441BEA0157CA29F4B41E37E8D3A473C5441B94BAF98B79F4B41EA8FFAEB6A3C5441FDFAF4F1DB9F4B41768ED84C5F3C5441C8BF6E2204A04B4139CB1230743C5441E2EC8077DE9F4B414BCAF5C9873C54413DF2748C23A04B41E66A3FF39E3C5441845E189A7AA04B41B02308CAA93C5441DA138A4AA7A04B41E33235ECAB3C544195DAB488A2A04B417B1F4D9DBE3C544104EED6AE02A14B418C2A53CDC83C5441FEE123400CA14B4124DA2AB2B13C5441
19	DE	DLM250	42015	AX_Flugverkehr	DEBKGDL200001MS6	\N	2021-12-31T08:00:00Z	\N	5522	ETSA	Landsberg/Lech	2000	\N	2100	\N	0106000020EB7A0000010000000103000000010000001B0000002CF386D1BECA4B41EA925FDC79535441B4FE17D3F4CA4B4159DD52A17953544133FC77DDA9CB4B416C999695635354410E8DACB5C3CB4B41856A40AB5353544137738FC9FECB4B41F2B7A02B085354418F68DE2D07CC4B4170A36D58FC525441ACC79D53D2CB4B41E1605B88F85254419815A0FBA0CB4B41DC5F294BD9525441E03B79B49ECB4B41BD0ED085C652544125ABD80898CB4B41A6EB0FF696525441C2B2A79378CB4B410051D8E888525441E982EF1032CB4B419AB3475B7D5254415545263E02CB4B41834DDBC577525441DC42AFBC85C94B41B7DD5AE173525441D6A0B594F5C84B4116E7EC246C5254415B98E113ACC84B418C149005635254419EE8A92D58C74B418E451C013A525441B7B4D09156C74B4110E1A8D42B5254414112B917D5C64B41E479D1EA19525441D66D4998D3C64B416A6C08116A525441F10AF6030DC94B41C60E7B70C852544123E555DDF2C84B4127F02DEE085354418719B502D8C84B41A48EC7E2135354411D6AE68AC6C84B4186A677C340535441DAAC0129B0C94B41538F27375B5354414BB54CA7B4CA4B413006BDB5785354412CF386D1BECA4B41EA925FDC79535441
20	DE	DLM250	42015	AX_Flugverkehr	DEBKGDL200001MQU	\N	2021-12-31T08:00:00Z	\N	5521	EDCJ	Chemnitz/Jahnsdorf	1000	\N	\N	\N	0106000020EB7A0000010000000103000000010000000E00000082A3D52555C54C41DC361720027B55414470014A6DC54C413E79AD6B067B55414F990BB880C54C41EF70E72DF07A5541CA88ACDFDDC54C41A8B7AA2CE77A55410CB1442301C64C41C480E4AEC87A5541E3781E8595C54C4181EEFB32A57A554160E3AC981CC44C4162CCEB5A457A5541F6B96F34F3C34C4198B65948687A5541CC9241F2E5C34C415AD6094A897A5541F73298BBF8C34C4137B40F36B07A5541D37A80E10FC44C4113CE40B0AD7A55415881DD4E27C44C41D65D04AEB07A5541DA2CF68252C44C4143BA5D56BC7A554182A3D52555C54C41DC361720027B5541
